Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full,Watched
2021-05-01,"Love, Rosie",2014,200727,"Love, Rosie",tt1638002,en,"Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",36.259,0.0,"Comedy, Romance",,2014-10-16,4439431.0,102.0,en,7.834,5608.0,"Constantin Film, Octagon Films","CA, DE, IE, GB",English,1
2021-05-01,American Beauty,1999,14,American Beauty,tt0169547,en,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",27.38,15000000.0,Drama,,1999-09-15,356296601.0,122.0,en,8.034,10594.0,"DreamWorks Pictures, Jinks/Cohen Company",US,English,1
2021-05-01,Saw 3D,2010,41439,Saw 3D,tt1477076,en,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",51.497,20000000.0,"Horror, Crime",https://www.lionsgate.com/movies/saw-the-final-chapter,2010-10-21,136151680.0,90.0,en,5.992,2447.0,"Lionsgate, Twisted Pictures, Serendipity Productions","CA, US",English,1
2021-05-01,Saw VI,2009,22804,Saw VI,tt1233227,en,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",42.857,11000000.0,"Horror, Mystery",http://www.saw6film.com/,2009-10-16,68234154.0,96.0,en,6.264,2579.0,"Lionsgate, Twisted Pictures","AU, CA, GB, US",English,1
2021-05-01,Doghouse,2009,20606,Doghouse,tt1023500,en,Six men with mid-life anxiety set out for a weekend in the country in an attempt to reconnect with their masculinity. What they find is a catastrophe so horrible and bizarre that a mid-life crisis turns out to be exactly what they need to survive it...,12.169,0.0,"Comedy, Horror",http://www.doghousethemovie.com/,2009-06-11,0.0,89.0,en,5.95,300.0,"Carnaby International, Hanover Films, Molinare Studios",GB,English,1
2021-05-01,Tokyo Gore Police,2008,16061,東京残酷警察,tt1183732,ja,"Set in a future-world vision of Tokyo where the police have been privatized and bitter self-mutilation is so casual that advertising is often specially geared to the cutter demographic, this is the story of samurai-sword-wielding Ruka and her mission to avenge her father’s assassination. Ruka is a cop from a squad whose mission is to destroy homicidal mutants known as engineers possessing the ability to transform any injury into a weapon.",7.837,0.0,"Adventure, Horror, Action, Science Fiction",http://www.tokyogorepolice.com/,2008-10-03,0.0,110.0,ja,5.9,240.0,"Nikkatsu Corporation, Fever Dreams","JP, US",Japanese,1
2021-05-01,Saw V,2008,11917,Saw V,tt1132626,en,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",48.821,10800000.0,"Horror, Thriller, Crime",,2008-10-23,113864059.0,95.0,en,6.161,2840.0,"Lionsgate, Twisted Pictures, Canadian Film or Video Production Tax Credit (CPTC)","CA, US",English,1
2021-05-01,The Football Factory,2004,10296,The Football Factory,tt0385705,en,"The Football Factory is more than just a study of the English obsession with football violence, it's about men looking for armies to join, wars to fight and places to belong. A forgotten culture of Anglo Saxon males fed up with being told they're not good enough and using their fists as a drug they describe as being more potent than sex and drugs put together.",7.837,0.0,Drama,,2004-05-13,0.0,91.0,en,6.303,188.0,"Vertigo Films, Rockstar Games",GB,English,1
2021-05-01,Dazed and Confused,1993,9571,Dazed and Confused,tt0106677,en,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",11.373,6900000.0,"Comedy, Drama",,1993-09-24,7993039.0,102.0,en,7.367,1678.0,"Gramercy Pictures, Alphaville Productions",US,English,1
2021-05-01,Saw IV,2007,663,Saw IV,tt0890870,en,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",51.092,10000000.0,"Horror, Thriller, Crime",,2007-10-25,139352633.0,96.0,en,6.156,3061.0,"Lionsgate, Twisted Pictures","CA, US",English,1
2021-05-01,State of Siege,1972,91487,État de siège,tt0070959,fr,"Using the interrogation of a US counterinsurgency agent as a backdrop, the film explores the consequences of the struggle between Uruguay's government and the leftist Tupamaro guerrillas.",4.489,0.0,"Drama, Thriller",,1972-12-30,8000000.0,122.0,fr,7.1,69.0,"Dieter Geissler Filmproduktion, Reggane Films, Unidis, Euro International Film","FR, DE, IT",French,1
2021-05-01,ABCs of Death 2,2014,193726,ABCs of Death 2,tt2926810,en,"Taking all that was great from the first instalment, the movie aims to be a wilder, leaner, faster-paced and even more entertaining anthology this time around, with a new crop of award-winning, visionary filmmakers from around the globe.",9.192,0.0,Horror,,2014-10-02,7171.0,125.0,"ar, es, de, fr, he, pt, en, ja",5.3,242.0,"Drafthouse Films, Timpson Films","BR, CA, CU, FR, IL, JP, LT, NZ, NG, PH, ES, US","Arabic, Spanish, German, French, Hebrew, Portuguese, English, Japanese",1
2021-05-01,Hush,2016,376570,Hush,tt5022702,en,A deaf woman is stalked by a psychotic killer in her secluded home.,16.715,0.0,"Horror, Thriller",http://www.mikeflanaganfilm.com/films/hush,2016-03-12,0.0,82.0,en,6.743,4022.0,"Intrepid Pictures, Blumhouse Productions",US,English,1
2021-05-01,Apocalypse Now,1979,28,Apocalypse Now,tt0078788,en,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",28.197,31500000.0,"Drama, War",http://www.apocalypsenow.com,1979-08-15,150000000.0,147.0,"km, en, fr, vi",8.285,6812.0,"United Artists, American Zoetrope",US,"Khmer, English, French, Vietnamese",1
2021-05-01,Hobo with a Shotgun,2011,49010,Hobo with a Shotgun,tt1640459,en,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",9.338,3000000.0,"Crime, Action, Thriller",http://www.hobowithashotgun.com/,2011-05-06,748453.0,86.0,en,5.903,485.0,"Rhombus Media, Téléfilm Canada, Whizbang Films, Yer Dead Productions","CA, US",English,1
2021-05-01,Tucker and Dale vs. Evil,2010,46838,Tucker and Dale vs. Evil,tt1465522,en,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",13.881,5000000.0,"Comedy, Horror",http://www.magnetreleasing.com/tuckeranddalevsevil/,2010-01-22,5224938.0,89.0,en,7.349,2274.0,"Eden Rock Media, Gynormous Pictures","CA, US",English,1
2021-05-01,At Midnight I'll Take Your Soul,1964,30913,À Meia Noite Levarei Sua Alma,tt0059440,pt,Coffin Joe terrorizes a small peasant community in his search for the perfect woman to bear him a child.,6.11,0.0,Horror,,1964-11-09,0.0,82.0,pt,6.686,70.0,Indústria Cinematográfica Apolo,BR,Portuguese,1
2021-05-01,Inside,2007,388,Inside Man,tt0454848,en,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",26.85,45000000.0,"Crime, Drama, Thriller",http://theinsideman.net,2006-03-17,186003591.0,129.0,"en, sq",7.404,4906.0,"Imagine Entertainment, Universal Pictures, 40 Acres and a Mule Filmworks",US,"English, Albanian",1
2021-05-01,A Bittersweet Life,2005,11344,달콤한 인생,tt0456912,ko,"Kim Sun-woo is an enforcer and manager for a hotel owned by a cold, calculative crime boss, Kang who assigns Sun-Woo to a simple errand while he is away on a business trip; to shadow his young mistress, Heesoo, for fear that she may be cheating on him with a younger man with the mandate that he must kill them both if he discovers their affair.",10.63,0.0,"Action, Drama, Crime",http://www.d-o-e-s.com/collection/bittersweet/index0.html,2005-03-31,0.0,120.0,"tl, ru, ko",7.527,691.0,"Bom Film Productions, CJ Entertainment",KR,"Tagalog, Russian, Korean",1
2021-05-01,Henry: Portrait of a Serial Killer,1986,10692,Henry: Portrait of a Serial Killer,tt0099763,en,"Henry likes to kill people, in different ways each time. Henry shares an apartment with Otis. When Otis' sister comes to stay, we see both sides of Henry: ""the guy next door"" and the serial killer.",9.758,111000.0,"Crime, Horror, Thriller",,1986-04-10,0.0,83.0,en,6.8,535.0,Maljack Productions,US,English,1
2021-05-01,High Tension,2003,10226,Haute tension,tt0338095,fr,"Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But on the night of their arrival, the girls' idyllic getaway turns into an endless night of horror.",14.108,0.0,"Horror, Thriller, Mystery",,2003-06-18,6291958.0,91.0,"it, en, fr",6.75,1054.0,"Lionsgate, Alexandre Films, EuropaCorp","FR, IT, RO","Italian, English, French",1
2021-05-01,They Live,1988,8337,They Live,tt0096256,en,"Nada, a wanderer without meaning in his life, discovers a pair of sunglasses capable of showing the world the way it truly is. As he walks the streets of Los Angeles, Nada notices that both the media and the government are comprised of subliminal messages meant to keep the population subdued, and that most of the social elite are skull-faced aliens bent on world domination. With this shocking discovery, Nada fights to free humanity from the mind-controlling aliens.",21.512,4000000.0,"Science Fiction, Action",http://www.theofficialjohncarpenter.com/they-live/,1988-11-23,13008928.0,94.0,"en, de",7.3,2390.0,"Universal Pictures, Alive Films, Larry Franco Productions",US,"English, German",1
2021-05-01,Hostel,2005,1690,Hostel,tt0450278,en,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",37.74,4800000.0,Horror,http://www.hostelfilm.com/,2005-09-17,81979826.0,94.0,"en, nl, is, sk",5.925,3053.0,"International Production Company, Raw Nerve, Next Entertainment, Hostel LLC","CZ, US","English, Dutch, Icelandic, Slovak",1
2021-05-01,The Seventh Seal,1957,490,Det sjunde inseglet,tt0050976,sv,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",15.82,0.0,"Fantasy, Drama",,1957-02-16,0.0,96.0,sv,8.22,2450.0,SF Studios,SE,Swedish,1
2021-05-01,Band of Robbers,2015,333675,Band of Robbers,tt4048668,en,"A comedic thriller that re-imagines Mark Twain's iconic literary characters of ""Huckleberry Finn"" and ""Tom Sawyer"" as grown men in current day.",7.481,0.0,"Adventure, Comedy, Crime, Thriller",http://www.bandofrobbersmovie.com/,2016-01-15,0.0,95.0,en,6.069,102.0,"Whitewater Films, Tilted Windmill Productions, Torn Sky Entertainment",US,English,1
2021-05-01,Metropolis,1927,19,Metropolis,tt0017136,de,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",15.756,1300000.0,"Drama, Science Fiction",,1927-02-06,650422.0,149.0,xx,8.2,2174.0,UFA,DE,No Language,1
2021-05-01,Project X,2012,57214,Project X,tt1636826,en,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",110.623,12000000.0,Comedy,https://www.warnerbros.com/movies/project-x,2012-03-01,102731865.0,88.0,en,6.794,5403.0,"Silver Pictures, Green Hat Films",US,English,1
2021-05-01,I Saw the Devil,2010,49797,악마를 보았다,tt1588170,ko,"Kyung-Chul is a dangerous psychopath who kills for pleasure. Soo-Hyun, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",20.416,0.0,"Thriller, Horror",http://www.isawthedevilmovie.com/,2010-08-12,0.0,144.0,ko,7.79,1979.0,"Showbox, Softbank Ventures, Peppermint&company, Siz Entertainment",KR,Korean,1
2021-05-01,Distant,2002,0,0,,,,,,,,,,,,,,,,,1
2021-05-01,Shogun Assassin,1980,15119,Shogun Assassin,tt0081506,ja,A Shogun who grew paranoid as he became senile sent his ninjas to kill his samurai. They failed but did kill the samurai’s wife. The samurai swore to avenge the death of his wife and roams the countryside with his toddler son in search of vengeance.,8.197,0.0,Action,,1980-11-11,0.0,85.0,en,6.832,131.0,"Toho, Baby Cart, Katsu Production Co. Ltd.","JP, US",English,1
2021-05-01,Martyrs,2008,9539,Martyrs,tt1029234,fr,"A young woman’s quest for revenge against the people who kidnapped and tortured her as a child leads her and her best friend, also a victim of child abuse, on a terrifying journey into a living hell of depravity.",34.874,6500000.0,"Horror, Drama, Thriller",,2008-09-03,1100000.0,99.0,fr,7.355,2173.0,"Canal+, Eskwad, Wild Bunch, TCB Films, CinéCinéma, Canal+ Horizons","CA, FR",French,1
2021-05-01,Elephant,2003,1807,Elephant,tt0363589,en,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.,14.551,3000000.0,"Crime, Drama",,2003-09-20,10012022.0,81.0,en,7.082,1552.0,"Fine Line Features, Meno Films, HBO Films, Fearmakers Studios, Blue Relief Productions",US,English,1
2021-05-01,Seven Psychopaths,2012,86838,Seven Psychopaths,tt1931533,en,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,13.476,15000000.0,"Comedy, Crime",http://www.sevenpsychopaths.com/,2012-10-12,33035736.0,110.0,"en, vi",6.794,3295.0,"Blueprint Pictures, HanWay Films, CBS Films, Film4 Productions, BFI","GB, US","English, Vietnamese",1
2021-05-01,Illumination,1973,154575,Iluminacja,tt0070217,pl,Krzysztof Zanussi's groundbreaking film chronicles a decade in the life of a young physics student whose absolute faith in the primacy of rationality and science is shaken by tragedy and affairs of the heart.,2.954,0.0,Drama,,1973-09-29,0.0,87.0,pl,7.194,36.0,"Film Polski Film Agency, Film Polski",PL,Polish,1
2021-05-01,A Paixão de Jacobina,2002,233820,A Paixão de Jacobina,tt0293484,pt,,1.626,0.0,Drama,,2002-09-27,0.0,103.0,pt,2.4,6.0,"LC Barreto, Filmes do Equador, Visional do Brasil",BR,Portuguese,1
2021-05-01,The Nice Guys,2016,290250,The Nice Guys,tt3799694,en,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,21.114,50000000.0,"Comedy, Crime, Action",http://www.warnerbros.com/nice-guys,2016-05-15,62788218.0,116.0,en,7.094,6705.0,"Warner Bros. Pictures, Silver Pictures, Waypoint Entertainment, Bloom, Nice Guys, Misty Mountains",US,English,1
2021-05-01,Turbo Kid,2015,310135,Turbo Kid,tt3672742,en,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",15.411,0.0,"Action, Adventure, Comedy, Science Fiction",,2015-08-14,67132.0,95.0,en,6.601,590.0,"New Zealand Film Commission, Epic Pictures Group, Timpson Films, EMAfilms","NZ, CA",English,1
2021-05-01,West Coast,2015,393712,West Coast,tt4131240,fr,"Four inseparable teenagers in a small town in Brittany (France). As lifelong fans of the West Coast, they think are real gangstas. Together as a ""gang"", they are invincible, respected, fearless and nothing can reach them, certainly not the teasing and contempt of their fellow classmates. So when Fle-O, the leader of this merry gang, learns that he has to leave his town and his friends at the end of the year, his whole world falls apart leaving him vulnerable when the most popular kid in school decides to make fun of them in front of everyone. Humiliated, our protagonists decide to take their revenge through one last expedition together that will lead them further than they would have imagined. Through incongruous situations and successive meetings, they will grow and learn.",2.324,0.0,Comedy,,2015-11-07,0.0,80.0,fr,5.526,38.0,,,French,1
2021-05-01,The Girl with the Dragon Tattoo,2011,65754,The Girl with the Dragon Tattoo,tt1568346,en,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",26.15,90000000.0,"Thriller, Crime, Mystery",http://dragontattoo.com/,2011-12-14,232617430.0,158.0,"en, fr",7.351,6028.0,"Columbia Pictures, Metro-Goldwyn-Mayer, Scott Rudin Productions, Yellow Bird, Film Rites, Ground Control","US, NO, SE","English, French",1
2021-05-01,Melancholia,2011,62215,Melancholia,tt1527186,en,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,13.829,7400000.0,"Drama, Science Fiction",,2011-05-26,15946321.0,135.0,en,7.205,2952.0,"Zentropa Entertainments, ARTE France Cinéma, DR, Memfis Film, Film i Väst, Slot Machine, Zentropa International Sweden, Zentropa International Köln, Liberator Productions","DK, FR, DE, SE",English,1
2021-05-01,Final Destination 5,2011,55779,Final Destination 5,tt1622979,en,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",54.081,47000000.0,"Horror, Mystery",http://finaldestinationmovie.warnerbros.com/index.html,2011-08-12,157887643.0,92.0,"en, cn",6.066,2835.0,"New Line Cinema, Practical Pictures, Parallel Zide",US,"English, Cantonese",1
2021-05-01,Come and See,1985,25237,Иди и смотри,tt0091251,ru,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",15.312,0.0,"Drama, History, War",,1985-07-09,168817.0,142.0,"be, de, ru",8.3,1012.0,"Mosfilm, Belarusfilm",SU,"Belarusian, German, Russian",1
2021-05-01,The Final Destination,2009,19912,The Final Destination,tt1144884,en,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",52.62,40000000.0,"Horror, Mystery",http://www.TheFinalDestinationMovie.com/,2009-08-26,186167139.0,82.0,en,5.606,2699.0,"New Line Cinema, Practical Pictures, Parallel Zide",US,English,1
2021-05-01,Final Destination,2000,9532,Final Destination,tt0195714,en,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",73.05,23000000.0,Horror,,2000-03-17,112880294.0,98.0,"en, fr",6.567,4632.0,"New Line Cinema, Zide-Perry Productions, Hard Eight Pictures",US,"English, French",1
2021-05-01,Alien,1979,348,Alien,tt0078748,en,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",52.852,11000000.0,"Horror, Science Fiction",https://www.20thcenturystudios.com/movies/alien,1979-05-25,104931801.0,117.0,"en, es",8.1,12198.0,"20th Century Fox, Brandywine Productions","US, GB","English, Spanish",1
2021-05-01,Taxi Driver,1976,103,Taxi Driver,tt0075314,en,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,42.87,1300000.0,"Crime, Drama",,1976-02-09,28570902.0,114.0,"en, es",8.174,9949.0,"Columbia Pictures, Italo/Judeo Productions, Bill/Phillips",US,"English, Spanish",1
2021-05-01,John Dies at the End,2012,75761,John Dies at the End,tt1783732,en,"A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",9.77,0.0,"Horror, Comedy",http://johndiesattheend.com/,2013-01-25,0.0,99.0,en,6.356,551.0,"Touchy Feely Films, Silver Sphere Corporation, M3 Creative, M3 Alliance, Midnight Alliance, Syndrome Studio",US,English,1
2021-05-01,Filth,2013,85889,Filth,tt1450321,en,A bigoted junkie cop suffering from bipolar disorder and drug addiction manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.,12.205,5000000.0,"Crime, Drama, Comedy",,2013-09-23,9114264.0,97.0,en,6.858,1459.0,"Egoli Tossell Film, Entre Chien et Loup, Steel Mill Pictures, Filmgate Films, Logie Pictures, Altitude Film Entertainment, Film House Germany, Maven Screen Media","GB, US, DE, SE, BE",English,1
2021-05-01,Revenge of the Green Dragons,2014,286709,Revenge of the Green Dragons,tt1396523,en,"A true immigrant story set against the vibrant backdrop of Flushing, N.Y. in the 1980s and 1990s.",7.903,5000000.0,"Drama, Action, Crime",,2014-03-15,0.0,95.0,"zh, en",5.378,74.0,"Artfire Films, The 7th Floor, Initial A Entertainment, IM Global Octane","HK, US","Mandarin, English",1
2021-05-01,Swiss Army Man,2016,347031,Swiss Army Man,tt4034354,en,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",15.197,3000000.0,"Comedy, Drama, Romance, Fantasy, Adventure",http://swissarmyman.com/,2016-06-24,4900000.0,97.0,en,6.937,3016.0,"Cold Iron Pictures, Prettybird, BlackBird, Tadmor, Astrakan Films AB","SE, US",English,1
2021-05-01,The Fifth Element,1997,18,The Fifth Element,tt0119116,en,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",45.112,90000000.0,"Adventure, Fantasy, Action, Thriller, Science Fiction",,1997-05-02,263920180.0,126.0,"en, sv, de",7.5,9257.0,"Columbia Pictures, Gaumont, Buena Vista International","FR, GB","English, Swedish, German",1
2021-05-01,Fahrenheit 451,1966,1714,Fahrenheit 451,tt0060390,en,"In the future, the government maintains control of public opinion by outlawing literature and maintaining a group of enforcers, known as “firemen,” to perform the necessary book burnings. Fireman Montag begins to question the morality of his vocation…",11.693,1500000.0,"Drama, Science Fiction",,1966-09-07,2000000.0,113.0,en,7.157,775.0,"Anglo Enterprises, Vineyard Film",GB,English,1
2021-05-01,Mirror,1975,0,0,,,,,,,,,,,,,,,,,1
2021-05-01,Nostalgia,1983,0,0,,,,,,,,,,,,,,,,,1
2021-05-01,Monty Python and the Holy Grail,1975,762,Monty Python and the Holy Grail,tt0071853,en,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",17.834,400000.0,"Adventure, Comedy, Fantasy",https://www.sonypictures.com/movies/montypythonandtheholygrail,1975-05-25,1940906.0,91.0,"fr, la, en",7.807,4878.0,"Python (Monty) Pictures Limited, Michael White Productions, National Film Trustee Company",GB,"French, Latin, English",1
2021-05-01,The Paper Will Be Blue,2006,73682,Hîrtia va fi albastrã,tt0819895,ro,"Out of enthusiasm, a Militia soldier abandons his platoon and decides to fight for the cause of the Revolution. His Lieutenant and the rest of the crew look for him during the confused night of 22-23 December 1989.",1.905,0.0,"Drama, Action, Thriller, War",,2006-08-07,0.0,92.0,ro,7.158,19.0,Multimedia Est,RO,Romanian,1
2021-05-01,The Purge: Anarchy,2014,238636,The Purge: Anarchy,tt2975578,en,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",65.617,9000000.0,"Horror, Thriller",,2014-07-17,111928365.0,104.0,en,6.656,5737.0,"Universal Pictures, Why Not Productions, Platinum Dunes, Blumhouse Productions, 5150 Action",US,English,1
2021-05-01,The Lobster,2015,254320,The Lobster,tt3464902,en,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",19.042,4000000.0,"Comedy, Drama, Romance",http://thelobster-movie.com/,2015-10-15,15656193.0,118.0,"en, fr, el",7.016,5131.0,"Canal+, CNC, Haut et Court, Eurimages, Lemming Film, Element Pictures, Nederlands Fonds voor de Film, Film4 Productions, Greek Film Centre, Ciné+, Faliro House Productions, Protagonist Pictures, Scarlet Films, Institut Français, L'Aide aux Cinémas du Monde, Limp Films, Ministère des Affaires étrangères et du Développement International","FR, GR, IE, NL, GB","English, French, Greek",1
2021-05-01,The Purge: Election Year,2016,316727,The Purge: Election Year,tt4094724,en,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",107.902,10000000.0,"Action, Horror, Thriller",http://www.purgeelectionyear.com,2016-06-29,118587880.0,105.0,en,6.407,4651.0,"Universal Pictures, Why Not Productions, Platinum Dunes, Blumhouse Productions","FR, US",English,1
2021-05-01,Hacksaw Ridge,2016,324786,Hacksaw Ridge,tt2119532,en,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",242.681,40000000.0,"Drama, History, War",https://www.lionsgate.com/movies/hacksaw-ridge,2016-10-07,175302354.0,139.0,"ja, en",8.19,11607.0,"Permut Presentations, Summit Entertainment, Lionsgate, IM Global, Screen Australia, Pandemonium, Cross Creek Pictures, Screen NSW, Demarest Films, Vendian Entertainment","AU, US","Japanese, English",1
2021-05-01,Arrival,2016,329865,Arrival,tt2543164,en,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",52.158,47000000.0,"Drama, Science Fiction, Mystery",http://www.arrivalmovie.com/,2016-11-10,203388186.0,116.0,"zh, en, ru",7.574,15582.0,"Paramount, 21 Laps Entertainment, Reliance Entertainment, FilmNation Entertainment, Lava Bear Films, Xenolinguistics",US,"Mandarin, English, Russian",1
2021-05-01,Hell or High Water,2016,338766,Hell or High Water,tt2582782,en,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,19.46,12000000.0,"Crime, Drama, Thriller, Western",http://hellorhighwater.movie,2016-08-11,37589296.0,102.0,en,7.303,3884.0,"Sidney Kimmel Entertainment, Lionsgate, OddLot Entertainment, CBS Films, Estrella Media, Film 44",US,English,1
2021-05-01,Moonlight,2016,376867,Moonlight,tt4975722,en,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",23.646,4000000.0,Drama,http://www.moonlight-movie.com,2016-10-21,65046687.0,111.0,en,7.402,6260.0,"Plan B Entertainment, Upload Films, Altitude Film Entertainment, A24, PASTEL","GB, US",English,1
