Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full
2021-05-01,Rurouni Kenshin: New Kyoto Arc: Cage of Flames,2011,145675,るろうに剣心 -明治剣客浪漫譚- 新京都編 前編,tt2361423,ja,"Although she's only sixteen and looks even younger, Misao Makimachi is already a skilled and competent member of the Oniwabanshu ninja clan. That's fortunate for Misao, because her onimitsu talents may be all that keeps her alive when a journey in search of the leader of the clan, Aoshi Shinomori, leads her instead into a face-to-face encounter with an even more dangerous man and a plot to overthrow the Meiji government!  Quickly enmeshed in the affairs of the legendary assassin Hitokiri Battosai, now known as Kenshin Himura, wielder of the reverse-blade sword, Misao finds herself pulled into the middle of a deadly intrigue against Makoto Shishio, who is orchestrating the conquest of all Japan - beginning with Kyoto!",2.988,0,"Drama, Animation, Action",,2011-12-16,0,46,ja,6.182,11,"Aniplex, Studio Deen",JP,Japanese
2021-05-01,Divergent,2014,157350,Divergent,tt1840309,en,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",49.646,85000000,"Action, Adventure, Science Fiction",http://www.thedivergentseries.movie/#divergent,2014-03-14,288747895,139,en,6.921,11544,"Summit Entertainment, Red Wagon Entertainment",US,English
2021-05-01,Nightcrawler,2014,242582,Nightcrawler,tt2872718,en,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",56.472,8500000,"Crime, Drama, Thriller",http://nightcrawlerfilm.com,2014-10-23,50300000,118,en,7.688,9342,"Bold Films, Sierra/Affinity",US,English
2021-05-01,Johnny English Reborn,2011,58233,Johnny English Reborn,tt1634122,en,"The most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. When MI-7 receives word that the Chinese premier has become the target of some high-powered killers, it falls on Johnny English to save the day. Armed with the latest high-tech weaponry and gadgets that would make even James Bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike.",37.957,45000000,"Crime, Adventure, Action, Comedy, Thriller",http://www.johnnyenglishreborn.com/,2011-09-15,160078586,101,"de, cn, en, zh, ru",6.214,2809,"Universal Pictures, StudioCanal, Relativity Media, Working Title Films","US, FR, GB","German, Cantonese, English, Mandarin, Russian"
2021-05-01,R.I.P.D.,2013,49524,R.I.P.D.,tt0790736,en,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,71.549,130000000,"Fantasy, Action, Comedy, Crime",http://www.ripd.com/,2013-07-18,61648500,96,en,5.8,3362,"Universal Pictures, Original Film, Dark Horse Entertainment",US,English
2021-05-01,A Good Day to Die Hard,2013,47964,A Good Day to Die Hard,tt1606378,en,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",38.909,92000000,"Action, Thriller",http://www.diehardmovie.com/,2013-02-06,304654182,98,"en, ru",5.297,5695,"20th Century Fox, Ingenious Media, Dune Entertainment, Mid Atlantic Films, Big Screen Productions, Temple Hill Entertainment, TSG Entertainment, Giant Pictures, Origo Film Group",US,"English, Russian"
2021-05-01,Cloudy with a Chance of Meatballs,2009,22794,Cloudy with a Chance of Meatballs,tt0844471,en,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",54.497,100000000,"Animation, Comedy, Family",http://www.cloudywithachanceofmeatballs.com/,2009-09-17,242988466,90,en,6.593,5090,"Columbia Pictures, Sony Pictures Animation",US,English
2021-05-01,Night at the Museum: Battle of the Smithsonian,2009,18360,Night at the Museum: Battle of the Smithsonian,tt1078912,en,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",37.117,150000000,"Adventure, Fantasy, Action, Comedy, Family",https://family.20thcenturystudios.com/movies/night-at-the-museum-battle-of-the-smithsonian,2009-05-20,413106170,105,en,6.117,6048,"20th Century Fox, 1492 Pictures, Dune Entertainment, 21 Laps Entertainment, Museum Canada Productions, Moving Picture Company","US, CA",English
2021-05-01,Pink Floyd: The Wall,1982,12104,Pink Floyd: The Wall,tt0084503,en,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,11.449,12000000,"Music, Drama",http://alanparker.com/film/pink-floyd-the-wall/,1982-07-14,22244207,95,en,8.0,1229,"Metro-Goldwyn-Mayer, Goldcrest, Tin Blue",GB,English
2021-05-01,Shark Tale,2004,10555,Shark Tale,tt0307453,en,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",49.499,75000000,"Animation, Action, Comedy, Family",,2004-09-20,367275019,90,en,6.029,5583,"DreamWorks Pictures, DreamWorks Animation",US,English
2021-05-01,City Lights,1931,901,City Lights,tt0021749,en,"In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller.",14.157,1500000,"Comedy, Drama, Romance",https://www.charliechaplin.com/en/films/5-City-Lights,1931-02-01,4250000,87,xx,8.3,1731,"United Artists, Charles Chaplin Productions",US,No Language
2021-05-01,Shrek the Third,2007,810,Shrek the Third,tt0413267,en,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",101.369,160000000,"Fantasy, Adventure, Animation, Comedy, Family",http://www.shrekthethird.com/flash/index.html,2007-05-17,813367380,93,en,6.27,7663,"Pacific Data Images, DreamWorks Animation",US,English
2021-05-01,Back to the Future,1985,105,Back to the Future,tt0088763,en,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",60.281,19000000,"Adventure, Comedy, Science Fiction",http://www.backtothefuture.com/movies/backtothefuture1,1985-07-03,381109762,116,en,8.307,17139,"Universal Pictures, Amblin Entertainment",US,English
2021-05-01,The East,2013,87499,The East,tt1869716,en,An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,8.558,6500000,"Drama, Thriller",http://www.theeastmovie.com/,2013-05-31,2401510,116,en,6.525,653,Scott Free Productions,"GB, US",English
2021-05-01,The Call,2013,158011,The Call,tt1911644,en,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",32.905,13000000,"Crime, Thriller",http://www.call-movie.com/,2013-03-14,68572378,94,en,6.802,2588,"TriStar Pictures, WWE Studios, Stage 6 Films, Troika Pictures, Amasia Entertainment",US,English
2021-05-01,Red Riding Hood,2011,49730,Red Riding Hood,tt1486185,en,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man – who is wealthy. Unwilling to lose each other, Valerie and Peter plan to run away together when they learn that Valerie's older sister has been killed by a werewolf that prowls the dark forest surrounding their village. Hungry for revenge, the people call on famed werewolf hunter, Father Solomon, to help them kill the wolf. But Solomon's arrival brings unintended consequences as he warns that the wolf, who takes human form by day, could be any one of them.",28.385,42000000,"Fantasy, Thriller, Horror",http://www.redridinghoodmovie.com/,2011-03-11,89162162,100,en,5.973,2829,"Warner Bros. Pictures, Appian Way, Random Films","CA, US",English
2021-05-01,The Adventures of Tintin,2011,17578,The Adventures of Tintin,tt0983193,en,"Intrepid young reporter, Tintin, and his loyal dog, Snowy, are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson and Thomson, travel half the world, one step ahead of their enemies, as Tintin endeavors to find the Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",27.839,130000000,"Adventure, Animation, Mystery",,2011-10-24,371940071,107,en,6.866,4725,"Paramount, Columbia Pictures, DreamWorks Pictures, WingNut Films, Amblin Entertainment, The Kennedy/Marshall Company, Nickelodeon Movies, Hemisphere Media Capital","NZ, US",English
2021-05-01,Monsters vs Aliens,2009,15512,Monsters vs Aliens,tt0892782,en,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",45.938,175000000,"Animation, Family, Adventure, Science Fiction",http://www.monstersvsaliens.com/,2009-03-19,381509870,94,en,6.2,3956,DreamWorks Animation,US,English
2021-05-01,Role Models,2008,15373,Role Models,tt0430922,en,"Two salesmen trash a company truck on an energy drink-fueled bender. Upon their arrest, the court gives them a choice: do hard time or spend 150 service hours with a mentorship program. After one day with the kids, however, jail doesn't look half bad.",29.065,28000000,Comedy,,2008-11-07,92380927,99,en,6.47,1569,"Universal Pictures, Internationale Filmproduktion Stella-del-Süd, Relativity Media, New Regency Pictures, WideAwake, Stuber/Parent",US,English
2021-05-01,Yes Man,2008,10201,Yes Man,tt1068680,en,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,47.516,70000000,"Comedy, Romance",http://www.yesisthenewno.com/,2008-12-09,223241637,104,"et, en, ko",6.638,5906,"Village Roadshow Pictures, The Zanuck Company, Warner Bros. Pictures, Heyday Films",US,"Estonian, English, Korean"
2021-05-01,Robots,2005,9928,Robots,tt0358082,en,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",31.384,75000000,"Animation, Comedy, Family, Science Fiction",,2005-03-10,262511490,91,"en, it",6.416,3929,"20th Century Fox, Blue Sky Studios, 20th Century Fox Animation",US,"English, Italian"
2021-05-01,The Mask of Zorro,1998,9342,The Mask of Zorro,tt0120746,en,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",25.551,95000000,"Action, Adventure",,1998-07-16,250288523,136,"es, en",6.539,3453,"Amblin Entertainment, TriStar Pictures",US,"Spanish, English"
2021-05-01,Speed Racer,2008,7459,Speed Racer,tt0811080,en,"Speed Racer is the tale of a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, he must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities. Inspired by the cartoon series.",20.527,120000000,"Family, Action, Adventure, Comedy",http://www.speedracerthemovie.warnerbros.com/,2008-05-07,93945766,135,en,6.191,1270,"Village Roadshow Pictures, Warner Bros. Pictures, Studio Babelsberg, Anarchos Productions, Silver Pictures, Velocity Productions","DE, US",English
2021-05-01,The Transporter,2002,4108,The Transporter,tt0293662,en,"Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",39.958,21000000,"Action, Crime, Thriller",,2002-10-02,43928932,92,"en, fr, zh",6.7,4523,"Canal+, TF1 Films Production, Current Entertainment, EuropaCorp","US, FR","English, French, Mandarin"
2021-05-01,The Forbidden Kingdom,2008,1729,The Forbidden Kingdom,tt0865556,en,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",24.168,55000000,"Action, Adventure, Fantasy",http://www.forbiddenkingdommovie.com/,2008-04-18,127906624,104,"zh, en",6.589,1414,"Casey Silver Productions, Lionsgate, China Film Co-Production Corporation, Huayi Brothers Pictures, Relativity Media","CN, US","Mandarin, English"
2021-05-01,Mississippi Burning,1988,1632,Mississippi Burning,tt0095647,en,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his partner, a former sheriff.",12.688,15000000,"Drama, Thriller, Crime, History, Mystery",http://alanparker.com/film/mississippi-burning/,1988-12-08,34604000,128,en,7.7,1331,Orion Pictures,US,English
2021-05-01,Ice Age,2002,425,Ice Age,tt0268380,en,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",149.965,59000000,"Animation, Comedy, Family, Adventure",http://www.iceagemovies.com/films/ice-age,2002-03-10,383257136,81,en,7.337,11493,"20th Century Fox, Blue Sky Studios, 20th Century Fox Animation",US,English
2021-05-01,Hitchcock,2012,112336,Hitchcock,tt0975645,en,"Following his great success with ""North by Northwest,"" director Alfred Hitchcock makes a daring choice for his next project: an adaptation of Robert Bloch's novel ""Psycho."" When the studio refuses to back the picture, Hitchcock decides to pay for it himself in exchange for a percentage of the profits. His wife, Alma Reville, has serious reservations about the film but supports him nonetheless. Still, the production strains the couple's marriage.",11.521,15700000,Drama,http://www.hitchcockthemovie.com/,2012-11-22,23570541,98,en,6.522,1301,"Cold Spring Pictures, The Montecito Picture Company",US,English
2021-05-01,Rango,2011,44896,Rango,tt1192628,en,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",62.76,135000000,"Animation, Comedy, Family, Western, Adventure",http://www.rangomovie.com/,2011-03-02,245724603,107,en,6.789,5537,"Paramount, Nickelodeon Movies, GK Films, Industrial Light & Magic, Blind Wink",US,English
2021-05-01,Due Date,2010,41733,Due Date,tt1231583,en,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",34.33,65000000,"Comedy, Drama",http://duedatemovie.warnerbros.com/,2010-11-04,211780824,95,"en, es",6.347,4765,"Warner Bros. Pictures, Legendary Pictures, Green Hat Films",US,"English, Spanish"
2021-05-01,Real Steel,2011,39254,Real Steel,tt0433035,en,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",131.848,110000000,"Action, Science Fiction, Drama",,2011-09-28,299268508,127,en,6.941,6965,"DreamWorks Pictures, 21 Laps Entertainment, Reliance Entertainment, Touchstone Pictures, ImageMovers, Angry Films, Revolution Sun Studios, Kontsept Film Company","US, IN",English
2021-05-01,Megamind,2010,38055,Megamind,tt1001526,en,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",64.318,130000000,"Animation, Action, Comedy, Family, Science Fiction",http://www.megamind.com,2010-10-28,321885765,96,en,6.936,5852,"Pacific Data Images, DreamWorks Animation, Red Hour",US,English
2021-05-01,Falling Down,1993,37094,Falling Down,tt0106856,en,An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,18.594,25000000,"Crime, Drama, Thriller",,1993-02-26,40903593,113,"en, es, ko",7.352,3020,"Canal+, Warner Bros. Pictures, Regency Enterprises, Alcor Films",US,"English, Spanish, Korean"
2021-05-01,The Sorcerer's Apprentice,2010,27022,The Sorcerer's Apprentice,tt0963966,en,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",32.832,150000000,"Fantasy, Adventure, Action",http://disney.go.com/disneypictures/sorcerersapprentice/,2010-07-13,215283742,109,en,6.081,4377,"Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Broken Road Productions, Junction Entertainment",US,English
2021-05-01,You Don't Mess with the Zohan,2008,10661,You Don't Mess with the Zohan,tt0960144,en,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,29.397,90000000,"Comedy, Action",http://www.youdontmesswiththezohan.com/,2008-06-05,204313400,113,"en, he",5.663,3178,"Columbia Pictures, Sony Pictures, Happy Madison Productions, Relativity Media",US,"English, Hebrew"
2021-05-01,Scary Movie 2,2001,4248,Scary Movie 2,tt0257106,en,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",93.447,45000000,Comedy,,2001-07-04,141220678,83,en,5.774,3886,"Gold/Miller Productions, Wayans Bros. Entertainment, Dimension Films, Brad Grey Pictures","CA, US",English
2021-05-01,Eragon,2006,2486,Eragon,tt0449010,en,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",22.28,100000000,"Fantasy, Action, Adventure, Family",http://www.eragonmovie.com/,2006-12-14,249288105,104,en,5.058,2875,"20th Century Fox, Ingenious Media, Dune Entertainment, Major Studio Partners, Fox 2000 Pictures, Davis Entertainment, Mid Atlantic Films","GB, US, HU",English
2021-05-01,The Great Dictator,1940,914,The Great Dictator,tt0032553,en,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,16.961,2000000,"Comedy, War",,1940-10-15,11000000,125,"en, eo",8.4,2739,"United Artists, Roy Export Company Establishment",US,"English, Esperanto"
2021-05-01,RoboCop,2014,97020,RoboCop,tt1234721,en,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",23.528,120000000,"Science Fiction, Action",http://www.robocop.com,2014-01-30,242688965,118,en,5.835,4816,"Columbia Pictures, Metro-Goldwyn-Mayer, Strike Entertainment, Dynamic Effects Canada","CA, US",English
2021-05-01,Heaven Is for Real,2014,236751,Heaven Is for Real,tt1929263,en,"The true story of the 4-year old son of a small-town pastor who, during emergency surgery, slips from consciousness and enters heaven. When he awakes, he recounts his experiences on the other side.",36.049,12000000,Drama,http://www.sonypictures.com/movies/heavenisforreal/,2014-04-16,101332962,99,en,6.659,652,"TriStar Pictures, Screen Gems, Roth Films","CA, US",English
2021-05-01,Fantastic Four,2005,9738,Fantastic Four,tt0120667,en,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",27.623,100000000,"Action, Adventure, Fantasy, Science Fiction",,2005-06-29,333535934,106,en,5.768,8287,"20th Century Fox, Constantin Film, 1492 Pictures, Bernd Eichinger Productions, Marvel Enterprises, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG","DE, US",English
2021-05-01,Click,2006,9339,Click,tt0389860,en,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results.",34.962,82500000,"Comedy, Drama, Fantasy",https://www.sonypictures.com/movies/click,2006-06-23,240685326,107,"en, pt, ja",6.245,6065,"Columbia Pictures, Original Film, Revolution Studios, Happy Madison Productions",US,"English, Portuguese, Japanese"
2021-05-01,Never Back Down,2008,8456,Never Back Down,tt1023111,en,"Jake, full of anger after his father's death, is just starting to find a place for himself at his new Orlando high school - until Ryan, head of an underground MMA fight club, picks Jake out as a prime opponent. After being trounced by Ryan in front of the entire school, Jake begins training under the firm, moral guidance of a MMA master, where he learns how to fight... and how to avoid a fight. But it becomes obvious that a rematch will be inevitable if Jake wants to stop Ryan and his bullying, once and for all.",79.64,20000000,"Drama, Action",http://www.neverbackdownthemovie.com/,2008-03-04,41627431,115,en,6.74,2005,"Summit Entertainment, Mandalay Pictures, Baumgarten Management and Productions (BMP)",US,English
2021-05-01,Scary Movie,2000,4247,Scary Movie,tt0175142,en,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",144.175,19000000,Comedy,,2000-07-07,278019771,88,en,6.317,5819,"Gold/Miller Productions, Wayans Bros. Entertainment, Dimension Films, Brad Grey Pictures",US,English
2021-05-01,Beowulf,2007,2310,Beowulf,tt0442933,en,"A 6th-century Scandinavian warrior named Beowulf embarks on a mission to slay the man-like ogre, Grendel.",23.928,70000000,"Adventure, Action, Animation",http://www.beowulfmovie.com/,2007-11-05,195735876,115,en,5.862,2428,"Paramount, Shangri-La Entertainment, ImageMovers",US,English
2021-05-01,Night at the Museum,2006,1593,Night at the Museum,tt0477347,en,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",29.438,110000000,"Action, Adventure, Comedy, Family, Fantasy",,2006-10-20,574480841,108,"en, it, he",6.561,8955,"20th Century Fox, Ingenious Media, 1492 Pictures, 21 Laps Entertainment, Sun Canada Productions","US, GB","English, Italian, Hebrew"
2021-05-01,Ghost Rider,2007,1250,Ghost Rider,tt0259324,en,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",47.071,110000000,"Thriller, Action, Fantasy",https://www.sonypictures.com/movies/ghostrider,2007-01-15,228738393,114,en,5.526,5065,"Columbia Pictures, Marvel Studios, Relativity Media, Michael De Luca Productions, Crystal Sky Pictures, GH One, Vengeance Productions Pty. Ltd.",US,English
2021-05-01,Shrek 2,2004,809,Shrek 2,tt0298148,en,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",180.814,150000000,"Animation, Family, Comedy, Fantasy, Adventure",http://www.shrek2.com/,2004-05-19,928760770,93,en,7.199,10372,"DreamWorks Pictures, Pacific Data Images, DreamWorks Animation",US,English
2021-05-01,Men in Black II,2002,608,Men in Black II,tt0120912,en,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",36.687,140000000,"Action, Adventure, Comedy, Science Fiction",https://www.sonypictures.com/movies/meninblackii,2002-07-03,445135288,88,en,6.35,8657,"Columbia Pictures, Amblin Entertainment, Parkes+MacDonald Image Nation",US,English
2021-05-01,Ghost Rider: Spirit of Vengeance,2011,71676,Ghost Rider: Spirit of Vengeance,tt1071875,en,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",59.177,57000000,"Action, Fantasy, Thriller",https://www.sonypictures.com/movies/ghostriderspiritofvengeance,2011-12-11,132563930,96,en,5.007,3262,"Columbia Pictures, Hyde Park Films, Marvel Entertainment, Michael De Luca Productions, Arad Productions, Crystal Sky Pictures",US,English
2021-05-01,The Lorax,2012,73723,The Lorax,tt1482459,en,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",47.583,70000000,"Animation, Family",,2012-03-01,348840316,86,en,6.468,2902,"Universal Pictures, Illumination",US,English
2021-05-01,Jackass Presents: Bad Grandpa,2013,208134,Jackass Presents: Bad Grandpa,tt3063516,en,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",23.11,15000000,Comedy,,2013-10-22,151831537,92,en,6.099,1361,"Paramount, MTV Films, Dickhouse Productions",US,English
2021-05-01,Non-Stop,2014,225574,Non-Stop,tt2024469,en,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",20.232,50000000,"Action, Thriller, Mystery",,2014-02-26,222809600,106,"en, de",6.81,4710,"Universal Pictures, Canal+, TF1 Films Production, StudioCanal, Silver Pictures, Anton Capital Entertainment (ACE), TF1, LOVEFiLM International","CA, FR, GB, US","English, German"
2021-05-01,Monsters University,2013,62211,Monsters University,tt1453405,en,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,81.265,200000000,"Animation, Family",,2013-06-19,743559607,104,en,7.028,9359,"Walt Disney Pictures, Pixar",US,English
2021-05-01,Hansel & Gretel: Witch Hunters,2013,60304,Hansel & Gretel: Witch Hunters,tt1428538,en,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",74.651,50000000,"Fantasy, Horror, Action",,2013-01-17,226349749,88,en,6.006,6035,"Paramount, Metro-Goldwyn-Mayer, Studio Babelsberg, MTV Films, Gary Sanchez Productions, Deutscher Filmförderfonds","US, DE",English
